id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
36326,29.3489,71.94305,305.97,2.65,1.56,2026-01-18,1034,Aqua,MODIS,63,6.1NRT,292.16,19.76,D
36327,29.35123,71.96951,306.1,2.66,1.57,2026-01-18,1034,Aqua,MODIS,63,6.1NRT,293.78,19.98,D
36328,29.72592,69.79991,315.33,1.89,1.34,2026-01-18,1034,Aqua,MODIS,72,6.1NRT,292.33,27.9,D
36329,29.72775,69.81744,308.5,1.9,1.35,2026-01-18,1034,Aqua,MODIS,29,6.1NRT,291.55,14.58,D
36330,29.73227,69.79448,310.78,1.89,1.34,2026-01-18,1034,Aqua,MODIS,68,6.1NRT,292.67,21.59,D
36331,29.73397,69.81173,318.15,1.9,1.35,2026-01-18,1034,Aqua,MODIS,77,6.1NRT,292.35,37.1,D
36332,30.31212,70.83664,307.95,2.28,1.46,2026-01-18,1034,Aqua,MODIS,63,6.1NRT,291.8,22.16,D
36333,30.31421,70.85961,311.96,2.29,1.46,2026-01-18,1034,Aqua,MODIS,72,6.1NRT,291.93,31.85,D
36334,30.99837,70.82921,303.68,2.32,1.47,2026-01-18,1034,Aqua,MODIS,54,6.1NRT,291.91,15.59,D
36335,31.00016,70.84538,303.91,2.33,1.48,2026-01-18,1034,Aqua,MODIS,43,6.1NRT,290.38,17.13,D
36336,33.60695,70.26855,313.58,2.3,1.47,2026-01-18,1034,Aqua,MODIS,74,6.1NRT,279.53,47.4,D
36337,13.2532,123.7012,312.82,3.37,1.73,2026-01-18,1206,Terra,MODIS,80,6.1NRT,284.56,72.7,N
36338,13.25461,123.70417,310.59,3.37,1.73,2026-01-18,1206,Terra,MODIS,71,6.1NRT,284.79,63.72,N
36339,33.26001,131.65369,302.38,1.33,1.14,2026-01-18,1212,Terra,MODIS,49,6.1NRT,282.34,12.64,N
36340,9.4942,105.01057,304.12,1.36,1.16,2026-01-18,1344,Terra,MODIS,59,6.1NRT,292.85,6.41,N
36341,10.3802,108.36142,317.03,1.0,1.0,2026-01-18,1344,Terra,MODIS,92,6.1NRT,294.4,13.37,N
36342,10.7027,107.55662,303.37,1.02,1.01,2026-01-18,1344,Terra,MODIS,55,6.1NRT,292.21,4.63,N
36343,10.70396,107.56562,306.32,1.02,1.01,2026-01-18,1344,Terra,MODIS,68,6.1NRT,292.46,6.39,N
36344,11.01024,107.31163,304.03,1.02,1.01,2026-01-18,1344,Terra,MODIS,58,6.1NRT,291.94,5.28,N
36345,11.06348,107.43309,310.8,1.02,1.01,2026-01-18,1344,Terra,MODIS,81,6.1NRT,291.97,9.58,N
36346,11.06475,107.44212,305.15,1.02,1.01,2026-01-18,1344,Terra,MODIS,63,6.1NRT,292.1,5.63,N
36347,11.75346,108.7452,307.83,1.01,1.01,2026-01-18,1344,Terra,MODIS,73,6.1NRT,292.13,7.68,N
36348,11.75468,108.75423,309.86,1.01,1.01,2026-01-18,1344,Terra,MODIS,78,6.1NRT,292.5,9.04,N
36349,11.98327,106.37005,318.26,1.08,1.04,2026-01-18,1344,Terra,MODIS,97,6.1NRT,292.35,17.6,N
36350,11.98466,106.37961,303.22,1.08,1.04,2026-01-18,1344,Terra,MODIS,54,6.1NRT,292.03,5.39,N
36351,12.19647,106.83096,304.69,1.04,1.02,2026-01-18,1344,Terra,MODIS,61,6.1NRT,292.0,6.32,N
36352,12.72938,108.81252,306.43,1.03,1.01,2026-01-18,1344,Terra,MODIS,68,6.1NRT,289.37,8.24,N
36353,12.82415,106.11768,320.37,1.08,1.04,2026-01-18,1344,Terra,MODIS,100,6.1NRT,293.3,20.49,N
36354,12.91996,106.07686,307.04,1.09,1.04,2026-01-18,1344,Terra,MODIS,70,6.1NRT,294.0,8.06,N
36355,12.95483,106.06564,305.67,1.09,1.04,2026-01-18,1344,Terra,MODIS,65,6.1NRT,293.74,7.19,N
36356,13.03424,106.61491,325.08,1.04,1.02,2026-01-18,1344,Terra,MODIS,100,6.1NRT,295.14,23.81,N
36357,13.03557,106.62418,315.93,1.04,1.02,2026-01-18,1344,Terra,MODIS,92,6.1NRT,294.71,14.33,N
36358,13.24165,108.77795,304.08,1.03,1.01,2026-01-18,1344,Terra,MODIS,58,6.1NRT,290.43,6.53,N
36359,13.24288,108.78716,301.9,1.03,1.01,2026-01-18,1344,Terra,MODIS,45,6.1NRT,290.37,5.16,N
36360,13.49528,108.05882,302.39,1.0,1.0,2026-01-18,1344,Terra,MODIS,49,6.1NRT,291.94,4.07,N
36361,13.50406,108.05755,305.49,1.0,1.0,2026-01-18,1344,Terra,MODIS,64,6.1NRT,292.2,5.95,N
36362,13.62626,108.4121,300.62,1.02,1.01,2026-01-18,1344,Terra,MODIS,31,6.1NRT,290.2,4.26,N
36363,13.62748,108.4212,325.47,1.02,1.01,2026-01-18,1344,Terra,MODIS,100,6.1NRT,291.5,24.31,N
36364,13.7229,108.59386,301.46,1.02,1.01,2026-01-18,1344,Terra,MODIS,41,6.1NRT,289.72,4.76,N
36365,13.72414,108.60303,308.32,1.03,1.01,2026-01-18,1344,Terra,MODIS,74,6.1NRT,290.52,9.12,N
36366,13.88071,99.13893,303.72,3.21,1.7,2026-01-18,1344,Terra,MODIS,57,6.1NRT,292.27,25.59,N
36367,14.0769,107.33487,307.57,1.0,1.0,2026-01-18,1344,Terra,MODIS,61,6.1NRT,291.11,8.31,N
36368,14.07815,107.34386,310.85,1.0,1.0,2026-01-18,1344,Terra,MODIS,81,6.1NRT,291.47,10.13,N
36369,14.82858,97.99401,301.47,3.78,1.82,2026-01-18,1344,Terra,MODIS,41,6.1NRT,291.34,28.36,N
36370,14.8378,97.98524,302.2,3.78,1.82,2026-01-18,1344,Terra,MODIS,47,6.1NRT,290.18,30.94,N
36371,14.98351,101.09722,317.72,2.14,1.42,2026-01-18,1344,Terra,MODIS,96,6.1NRT,286.73,47.32,N
36372,15.13977,101.33199,301.51,2.04,1.39,2026-01-18,1344,Terra,MODIS,40,6.1NRT,290.84,9.88,N
36373,15.17108,101.33912,309.68,2.03,1.39,2026-01-18,1344,Terra,MODIS,78,6.1NRT,290.88,25.36,N
36374,15.22238,101.9876,301.51,1.81,1.32,2026-01-18,1344,Terra,MODIS,42,6.1NRT,291.08,9.09,N
36375,15.47628,101.05501,301.19,2.11,1.41,2026-01-18,1344,Terra,MODIS,36,6.1NRT,284.25,11.52,N
36376,15.47894,101.0491,303.05,2.11,1.41,2026-01-18,1344,Terra,MODIS,53,6.1NRT,284.28,15.72,N
36377,15.65659,106.62496,301.45,1.01,1.0,2026-01-18,1344,Terra,MODIS,41,6.1NRT,291.31,4.27,N
36378,15.65787,106.6341,304.02,1.01,1.0,2026-01-18,1344,Terra,MODIS,58,6.1NRT,292.23,5.54,N
36379,15.6921,100.8405,301.55,2.17,1.43,2026-01-18,1346,Terra,MODIS,42,6.1NRT,291.33,12.21,N
36380,16.4689,103.96782,304.98,1.26,1.11,2026-01-18,1346,Terra,MODIS,62,6.1NRT,290.47,9.2,N
36381,16.47483,104.93954,309.4,1.12,1.05,2026-01-18,1346,Terra,MODIS,77,6.1NRT,291.66,11.06,N
36382,16.74465,102.11532,306.75,1.66,1.27,2026-01-18,1346,Terra,MODIS,69,6.1NRT,290.56,16.44,N
36383,16.74785,102.12432,302.55,1.65,1.26,2026-01-18,1346,Terra,MODIS,49,6.1NRT,290.6,10.14,N
36384,16.75547,103.75354,305.68,1.28,1.12,2026-01-18,1346,Terra,MODIS,65,6.1NRT,291.8,9.27,N
36385,16.76529,103.75186,307.55,1.28,1.12,2026-01-18,1346,Terra,MODIS,72,6.1NRT,291.72,11.04,N
36386,16.85011,102.19702,303.62,1.63,1.26,2026-01-18,1346,Terra,MODIS,56,6.1NRT,290.34,11.56,N
36387,16.85408,102.20524,303.18,1.62,1.25,2026-01-18,1346,Terra,MODIS,45,6.1NRT,290.41,10.04,N
36388,17.33896,100.11993,305.62,2.29,1.46,2026-01-18,1346,Terra,MODIS,65,6.1NRT,293.41,20.6,N
36389,17.33937,100.12526,311.51,2.29,1.46,2026-01-18,1346,Terra,MODIS,83,6.1NRT,293.58,34.16,N
36390,17.34262,100.14045,307.08,2.28,1.46,2026-01-18,1346,Terra,MODIS,70,6.1NRT,292.96,24.68,N
36391,18.16037,104.27885,308.79,1.15,1.07,2026-01-18,1346,Terra,MODIS,76,6.1NRT,291.84,10.78,N
36392,19.33673,109.01465,301.23,1.18,1.08,2026-01-18,1346,Terra,MODIS,39,6.1NRT,289.02,6.67,N
36393,19.33807,109.02554,301.83,1.18,1.08,2026-01-18,1346,Terra,MODIS,45,6.1NRT,289.15,7.08,N
36394,19.3572,105.75822,328.17,1.01,1.01,2026-01-18,1346,Terra,MODIS,100,6.1NRT,292.3,26.81,N
36395,19.35852,105.76753,325.41,1.01,1.0,2026-01-18,1346,Terra,MODIS,100,6.1NRT,292.88,23.56,N
36396,21.87045,109.30965,309.63,1.31,1.14,2026-01-18,1346,Terra,MODIS,78,6.1NRT,288.23,16.06,N
36397,23.13816,108.99834,300.2,1.3,1.13,2026-01-18,1346,Terra,MODIS,21,6.1NRT,287.61,7.15,N
36398,23.19909,108.82183,311.75,1.27,1.12,2026-01-18,1346,Terra,MODIS,83,6.1NRT,288.65,17.15,N
36399,23.23882,108.90299,300.89,1.29,1.13,2026-01-18,1346,Terra,MODIS,35,6.1NRT,287.87,7.84,N
36400,24.31653,108.52263,301.56,1.26,1.12,2026-01-18,1346,Terra,MODIS,42,6.1NRT,286.93,9.17,N
36401,26.57442,101.65978,305.86,1.22,1.1,2026-01-18,1348,Terra,MODIS,66,6.1NRT,285.54,11.91,N
36402,26.57631,101.67173,302.19,1.22,1.1,2026-01-18,1348,Terra,MODIS,47,6.1NRT,286.17,8.95,N
