id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
122319,14.13155,103.96532,340.22,0.5,0.41,2026-01-18,639,N,VIIRS,n,2.0NRT,303.1,4.48,D
122320,14.1322,103.96996,340.87,0.5,0.41,2026-01-18,639,N,VIIRS,n,2.0NRT,302.22,4.48,D
122321,14.13262,103.96677,353.59,0.5,0.41,2026-01-18,639,N,VIIRS,n,2.0NRT,304.76,9.96,D
122322,14.1327,103.52628,335.41,0.47,0.4,2026-01-18,639,N,VIIRS,n,2.0NRT,304.7,3.09,D
122323,14.13325,103.97139,333.94,0.5,0.41,2026-01-18,639,N,VIIRS,n,2.0NRT,303.26,9.96,D
122324,14.137,103.97087,334.44,0.5,0.41,2026-01-18,639,N,VIIRS,n,2.0NRT,302.13,5.6,D
122325,14.14747,103.20452,337.38,0.46,0.39,2026-01-18,639,N,VIIRS,n,2.0NRT,305.28,3.75,D
122326,14.14757,103.76912,342.46,0.49,0.4,2026-01-18,639,N,VIIRS,n,2.0NRT,301.19,18.35,D
122327,14.14819,103.77362,330.04,0.49,0.4,2026-01-18,639,N,VIIRS,l,2.0NRT,300.61,18.35,D
122328,14.15247,104.45238,341.33,0.53,0.42,2026-01-18,639,N,VIIRS,n,2.0NRT,302.41,5.53,D
122329,14.15409,101.14249,339.33,0.39,0.36,2026-01-18,639,N,VIIRS,n,2.0NRT,306.79,3.42,D
122330,14.1562,101.14186,336.14,0.39,0.36,2026-01-18,639,N,VIIRS,n,2.0NRT,305.94,4.37,D
122331,14.16665,103.21035,349.28,0.46,0.39,2026-01-18,639,N,VIIRS,n,2.0NRT,307.89,24.69,D
122332,14.16705,103.00461,330.03,0.45,0.39,2026-01-18,639,N,VIIRS,l,2.0NRT,301.54,1.91,D
122333,14.17026,103.20981,332.84,0.46,0.39,2026-01-18,639,N,VIIRS,l,2.0NRT,304.68,5.25,D
122334,14.17045,103.10641,336.26,0.45,0.39,2026-01-18,639,N,VIIRS,n,2.0NRT,305.01,1.91,D
122335,14.17863,103.58696,331.76,0.48,0.4,2026-01-18,639,N,VIIRS,l,2.0NRT,304.62,1.92,D
122336,14.17926,103.59138,333.71,0.48,0.4,2026-01-18,639,N,VIIRS,n,2.0NRT,302.39,1.56,D
122337,14.18146,103.5882,348.38,0.48,0.4,2026-01-18,639,N,VIIRS,n,2.0NRT,305.56,7.32,D
122338,14.18293,103.59084,336.2,0.48,0.4,2026-01-18,639,N,VIIRS,n,2.0NRT,303.3,2.69,D
122339,14.18873,103.31602,338.21,0.46,0.39,2026-01-18,639,N,VIIRS,n,2.0NRT,304.08,3.47,D
122340,14.18933,103.3203,330.36,0.46,0.39,2026-01-18,639,N,VIIRS,l,2.0NRT,301.21,3.47,D
122341,14.18937,104.96564,330.98,0.57,0.43,2026-01-18,639,N,VIIRS,n,2.0NRT,299.51,2.96,D
122342,14.19302,103.26732,339.05,0.46,0.39,2026-01-18,639,N,VIIRS,n,2.0NRT,304.67,4.18,D
122343,14.20028,103.21407,346.6,0.46,0.39,2026-01-18,639,N,VIIRS,n,2.0NRT,305.17,7.15,D
122344,14.20412,104.98506,351.98,0.57,0.43,2026-01-18,639,N,VIIRS,n,2.0NRT,301.73,19.7,D
122345,14.208,103.40123,336.61,0.47,0.4,2026-01-18,639,N,VIIRS,n,2.0NRT,304.31,3.81,D
122346,14.21203,104.80299,343.81,0.56,0.43,2026-01-18,639,N,VIIRS,n,2.0NRT,298.25,10.92,D
122347,14.21452,108.90938,330.26,0.34,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,293.48,2.26,D
122348,14.21523,103.48013,337.87,0.47,0.4,2026-01-18,639,N,VIIRS,n,2.0NRT,300.31,4.22,D
122349,14.21597,104.80242,354.45,0.56,0.43,2026-01-18,639,N,VIIRS,n,2.0NRT,299.28,10.92,D
122350,14.22018,103.10841,336.19,0.45,0.39,2026-01-18,639,N,VIIRS,n,2.0NRT,302.6,3.71,D
122351,14.22184,103.10741,346.0,0.45,0.39,2026-01-18,639,N,VIIRS,n,2.0NRT,303.92,5.11,D
122352,14.22374,107.01727,355.4,0.51,0.49,2026-01-18,639,N,VIIRS,n,2.0NRT,300.44,12.15,D
122353,14.22377,103.10788,337.47,0.45,0.39,2026-01-18,639,N,VIIRS,n,2.0NRT,304.54,3.71,D
122354,14.22445,106.31157,341.57,0.46,0.47,2026-01-18,639,N,VIIRS,n,2.0NRT,300.48,5.67,D
122355,14.22551,106.31221,356.22,0.46,0.47,2026-01-18,639,N,VIIRS,n,2.0NRT,299.91,14.12,D
122356,14.22717,107.00739,339.83,0.51,0.49,2026-01-18,639,N,VIIRS,n,2.0NRT,297.79,13.87,D
122357,14.22775,107.01216,345.56,0.51,0.49,2026-01-18,639,N,VIIRS,n,2.0NRT,299.85,13.87,D
122358,14.22836,107.0171,341.69,0.51,0.49,2026-01-18,639,N,VIIRS,n,2.0NRT,295.5,12.15,D
122359,14.2288,106.31099,332.15,0.46,0.47,2026-01-18,639,N,VIIRS,n,2.0NRT,297.32,5.67,D
122360,14.22913,103.23589,346.49,0.46,0.39,2026-01-18,639,N,VIIRS,n,2.0NRT,301.06,2.92,D
122361,14.23275,103.23537,350.39,0.46,0.39,2026-01-18,639,N,VIIRS,n,2.0NRT,304.73,12.1,D
122362,14.23466,103.35322,346.32,0.47,0.39,2026-01-18,639,N,VIIRS,n,2.0NRT,301.02,6.79,D
122363,14.23598,103.99461,337.61,0.5,0.41,2026-01-18,639,N,VIIRS,n,2.0NRT,300.0,6.56,D
122364,14.23642,103.99666,341.63,0.5,0.41,2026-01-18,639,N,VIIRS,n,2.0NRT,300.67,9.22,D
122365,14.23961,103.90651,338.83,0.5,0.41,2026-01-18,639,N,VIIRS,n,2.0NRT,304.71,5.96,D
122366,14.24004,104.98008,331.57,0.57,0.43,2026-01-18,639,N,VIIRS,n,2.0NRT,298.7,3.75,D
122367,14.25022,103.9285,337.92,0.5,0.41,2026-01-18,639,N,VIIRS,n,2.0NRT,302.17,5.3,D
122368,14.25265,103.75121,336.45,0.49,0.4,2026-01-18,639,N,VIIRS,n,2.0NRT,304.11,3.23,D
122369,14.25269,108.69357,340.56,0.33,0.55,2026-01-18,639,N,VIIRS,n,2.0NRT,290.68,2.83,D
122370,14.25396,103.92796,333.94,0.5,0.41,2026-01-18,639,N,VIIRS,n,2.0NRT,303.02,3.4,D
122371,14.25502,109.02723,350.96,0.35,0.57,2026-01-18,639,N,VIIRS,n,2.0NRT,296.76,5.47,D
122372,14.25625,104.36504,348.68,0.53,0.42,2026-01-18,639,N,VIIRS,n,2.0NRT,310.52,74.33,D
122373,14.25994,103.64027,338.08,0.48,0.4,2026-01-18,639,N,VIIRS,n,2.0NRT,299.51,7.8,D
122374,14.26009,104.36449,345.08,0.53,0.42,2026-01-18,639,N,VIIRS,n,2.0NRT,301.46,10.2,D
122375,14.26014,109.02555,351.76,0.35,0.57,2026-01-18,639,N,VIIRS,n,2.0NRT,290.69,4.53,D
122376,14.26363,103.63974,348.27,0.48,0.4,2026-01-18,639,N,VIIRS,n,2.0NRT,302.37,7.8,D
122377,14.26425,103.6442,333.24,0.48,0.4,2026-01-18,639,N,VIIRS,n,2.0NRT,300.24,6.19,D
122378,14.27002,104.21065,336.41,0.52,0.41,2026-01-18,639,N,VIIRS,n,2.0NRT,306.09,6.64,D
122379,14.27268,104.98093,333.61,0.57,0.43,2026-01-18,639,N,VIIRS,n,2.0NRT,301.09,4.29,D
122380,14.27355,104.2174,335.8,0.52,0.41,2026-01-18,639,N,VIIRS,n,2.0NRT,305.09,7.01,D
122381,14.27517,104.21966,341.29,0.52,0.41,2026-01-18,639,N,VIIRS,n,2.0NRT,304.93,8.06,D
122382,14.27991,109.05824,335.3,0.35,0.57,2026-01-18,639,N,VIIRS,n,2.0NRT,293.72,2.03,D
122383,14.28429,103.78824,335.01,0.49,0.4,2026-01-18,639,N,VIIRS,n,2.0NRT,302.43,3.32,D
122384,14.29376,104.40954,333.88,0.53,0.42,2026-01-18,639,N,VIIRS,n,2.0NRT,300.19,3.93,D
122385,14.29541,104.41197,335.97,0.53,0.42,2026-01-18,639,N,VIIRS,n,2.0NRT,300.74,5.06,D
122386,14.30035,104.5144,339.08,0.54,0.42,2026-01-18,639,N,VIIRS,n,2.0NRT,301.84,2.44,D
122387,14.30134,104.51707,337.65,0.54,0.42,2026-01-18,639,N,VIIRS,n,2.0NRT,301.99,4.22,D
122388,14.3042,108.86125,348.59,0.34,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,294.26,8.32,D
122389,14.30459,108.86443,367.0,0.34,0.56,2026-01-18,639,N,VIIRS,h,2.0NRT,300.2,14.26,D
122390,14.30746,103.68359,347.93,0.48,0.4,2026-01-18,639,N,VIIRS,n,2.0NRT,303.24,5.66,D
122391,14.30989,103.68454,344.88,0.48,0.4,2026-01-18,639,N,VIIRS,n,2.0NRT,298.66,8.83,D
122392,14.31911,103.69694,338.25,0.49,0.4,2026-01-18,639,N,VIIRS,n,2.0NRT,298.81,5.18,D
122393,14.32988,104.70028,335.11,0.55,0.43,2026-01-18,639,N,VIIRS,n,2.0NRT,302.57,5.83,D
122394,14.33289,104.69772,330.9,0.55,0.43,2026-01-18,639,N,VIIRS,n,2.0NRT,299.46,2.07,D
122395,14.35915,109.00728,341.47,0.35,0.57,2026-01-18,639,N,VIIRS,n,2.0NRT,296.73,3.31,D
122396,14.37563,109.01186,326.02,0.35,0.57,2026-01-18,639,N,VIIRS,n,2.0NRT,294.31,1.93,D
122397,14.44511,108.00756,330.1,0.6,0.53,2026-01-18,639,N,VIIRS,n,2.0NRT,296.04,2.88,D
122398,14.48502,108.85934,325.97,0.34,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,295.59,2.09,D
122399,14.50457,100.32587,336.08,0.38,0.36,2026-01-18,639,N,VIIRS,n,2.0NRT,303.63,4.1,D
122400,14.52173,105.54227,331.19,0.41,0.45,2026-01-18,639,N,VIIRS,n,2.0NRT,298.13,2.72,D
122401,14.53575,108.88616,331.79,0.34,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,294.7,2.42,D
122402,14.53674,108.88829,338.18,0.34,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,294.59,2.31,D
122403,14.56502,102.18455,334.82,0.42,0.38,2026-01-18,639,N,VIIRS,n,2.0NRT,303.45,2.77,D
122404,14.58422,108.93283,354.77,0.35,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,296.15,5.44,D
122405,14.58945,108.93217,326.07,0.35,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,294.26,2.51,D
122406,14.59721,108.90784,340.19,0.34,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,294.08,4.36,D
122407,14.59755,108.91076,340.6,0.34,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,293.48,5.76,D
122408,14.62194,109.02792,336.42,0.35,0.57,2026-01-18,639,N,VIIRS,n,2.0NRT,294.28,3.52,D
122409,14.65203,106.76187,330.69,0.5,0.49,2026-01-18,639,N,VIIRS,n,2.0NRT,297.14,2.05,D
122410,14.65816,108.97836,329.94,0.35,0.57,2026-01-18,639,N,VIIRS,n,2.0NRT,294.79,2.01,D
122411,14.6905,102.94359,349.19,0.45,0.39,2026-01-18,639,N,VIIRS,n,2.0NRT,307.3,7.06,D
122412,14.70382,105.29619,342.32,0.4,0.44,2026-01-18,639,N,VIIRS,n,2.0NRT,305.05,11.43,D
122413,14.70809,108.72602,345.06,0.34,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,297.21,4.3,D
122414,14.734,108.80063,329.17,0.34,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,291.38,1.76,D
122415,14.74533,106.72424,345.25,0.5,0.49,2026-01-18,639,N,VIIRS,n,2.0NRT,299.89,10.57,D
122416,14.74717,106.7761,332.64,0.5,0.49,2026-01-18,639,N,VIIRS,n,2.0NRT,299.92,2.57,D
122417,14.76181,108.90963,348.4,0.35,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,292.16,3.56,D
122418,14.762,108.90807,329.75,0.35,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,289.96,2.9,D
122419,14.76239,108.91149,325.64,0.35,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,290.65,3.38,D
122420,14.81621,108.78255,346.47,0.34,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,289.12,2.84,D
122421,14.81893,107.16763,357.39,0.53,0.5,2026-01-18,639,N,VIIRS,n,2.0NRT,304.97,18.82,D
122422,14.82144,108.78225,329.24,0.34,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,286.24,2.84,D
122423,14.8234,108.84335,341.31,0.34,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,289.48,2.65,D
122424,14.84003,108.718,347.57,0.34,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,290.93,2.76,D
122425,14.84113,108.7172,367.0,0.34,0.56,2026-01-18,639,N,VIIRS,h,2.0NRT,291.31,5.44,D
122426,14.84521,108.71738,332.81,0.34,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,286.27,2.76,D
122427,14.8808,108.65239,327.59,0.33,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,290.14,3.55,D
122428,14.8812,108.6559,350.74,0.33,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,290.68,6.0,D
122429,14.97127,104.11536,335.86,0.52,0.41,2026-01-18,639,N,VIIRS,n,2.0NRT,303.35,5.89,D
122430,14.98672,108.46996,328.96,0.33,0.55,2026-01-18,639,N,VIIRS,n,2.0NRT,294.52,2.64,D
122431,15.0164,108.58839,367.0,0.33,0.55,2026-01-18,639,N,VIIRS,h,2.0NRT,297.03,4.29,D
122432,15.0167,108.59097,325.55,0.33,0.55,2026-01-18,639,N,VIIRS,n,2.0NRT,294.3,4.29,D
122433,15.02892,106.69543,328.92,0.5,0.49,2026-01-18,639,N,VIIRS,l,2.0NRT,299.34,5.02,D
122434,15.02958,106.69163,343.26,0.5,0.49,2026-01-18,639,N,VIIRS,n,2.0NRT,296.43,7.66,D
122435,15.03957,108.06606,327.48,0.61,0.54,2026-01-18,639,N,VIIRS,n,2.0NRT,291.68,3.91,D
122436,15.1122,108.16315,342.43,0.63,0.54,2026-01-18,639,N,VIIRS,n,2.0NRT,294.03,9.18,D
122437,15.11499,108.61342,347.71,0.33,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,294.06,4.15,D
122438,15.11686,108.58507,367.0,0.33,0.55,2026-01-18,639,N,VIIRS,h,2.0NRT,296.51,4.59,D
122439,15.13943,106.56424,334.39,0.49,0.49,2026-01-18,639,N,VIIRS,n,2.0NRT,293.74,2.61,D
122440,15.14763,108.33655,325.9,0.32,0.55,2026-01-18,639,N,VIIRS,n,2.0NRT,291.35,1.05,D
122441,15.15324,107.79419,340.73,0.59,0.53,2026-01-18,639,N,VIIRS,n,2.0NRT,298.65,5.22,D
122442,15.15586,107.79629,345.96,0.59,0.53,2026-01-18,639,N,VIIRS,n,2.0NRT,298.28,18.85,D
122443,15.15818,107.79409,340.22,0.59,0.53,2026-01-18,639,N,VIIRS,n,2.0NRT,297.29,5.22,D
122444,15.21864,108.67827,327.7,0.34,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,295.52,1.83,D
122445,15.26723,108.54353,334.28,0.33,0.55,2026-01-18,639,N,VIIRS,n,2.0NRT,294.56,1.44,D
122446,15.28063,108.84911,331.44,0.35,0.57,2026-01-18,639,N,VIIRS,n,2.0NRT,291.67,1.33,D
122447,15.28505,108.38378,332.95,0.32,0.55,2026-01-18,639,N,VIIRS,n,2.0NRT,295.58,3.24,D
122448,15.3134,108.19516,325.58,0.63,0.54,2026-01-18,639,N,VIIRS,n,2.0NRT,293.81,3.29,D
122449,15.31388,108.19571,325.62,0.63,0.54,2026-01-18,639,N,VIIRS,n,2.0NRT,293.4,2.73,D
122450,15.32782,108.61504,330.53,0.34,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,291.46,2.64,D
122451,15.36552,107.76777,352.49,0.59,0.53,2026-01-18,639,N,VIIRS,n,2.0NRT,297.09,14.18,D
122452,15.3679,107.76464,339.95,0.59,0.53,2026-01-18,639,N,VIIRS,n,2.0NRT,297.2,9.45,D
122453,15.36859,107.77027,340.6,0.59,0.53,2026-01-18,639,N,VIIRS,n,2.0NRT,297.02,9.45,D
122454,15.40012,108.36781,325.17,0.32,0.55,2026-01-18,639,N,VIIRS,n,2.0NRT,293.58,0.93,D
122455,15.40283,108.39077,339.81,0.33,0.55,2026-01-18,639,N,VIIRS,n,2.0NRT,292.01,2.54,D
122456,15.43279,108.35792,327.33,0.32,0.55,2026-01-18,639,N,VIIRS,n,2.0NRT,294.89,1.81,D
122457,15.44269,108.49251,339.77,0.33,0.55,2026-01-18,639,N,VIIRS,n,2.0NRT,294.04,5.12,D
122458,15.44572,108.47307,331.66,0.33,0.55,2026-01-18,639,N,VIIRS,n,2.0NRT,293.4,2.19,D
122459,15.44591,108.49136,367.0,0.33,0.55,2026-01-18,639,N,VIIRS,h,2.0NRT,294.72,5.75,D
122460,15.4488,108.47194,333.55,0.33,0.55,2026-01-18,639,N,VIIRS,n,2.0NRT,293.78,1.38,D
122461,15.45047,108.44256,367.0,0.33,0.55,2026-01-18,639,N,VIIRS,h,2.0NRT,296.04,7.35,D
122462,15.45271,108.44276,349.83,0.33,0.55,2026-01-18,639,N,VIIRS,n,2.0NRT,294.46,7.37,D
122463,15.46678,108.16272,326.96,0.63,0.54,2026-01-18,639,N,VIIRS,n,2.0NRT,293.59,3.83,D
122464,15.48846,108.52824,339.37,0.33,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,296.05,4.24,D
122465,15.48884,108.53153,335.38,0.33,0.56,2026-01-18,639,N,VIIRS,n,2.0NRT,294.86,4.98,D
122466,15.53649,108.37825,341.04,0.33,0.55,2026-01-18,639,N,VIIRS,n,2.0NRT,294.81,3.29,D
122467,15.53774,108.07393,340.13,0.62,0.54,2026-01-18,639,N,VIIRS,n,2.0NRT,295.8,10.15,D
122468,15.53837,108.37674,347.43,0.33,0.55,2026-01-18,639,N,VIIRS,n,2.0NRT,294.37,3.0,D
122469,15.54707,108.38025,334.0,0.33,0.55,2026-01-18,639,N,VIIRS,n,2.0NRT,295.17,1.42,D
122470,15.54937,108.38209,331.98,0.33,0.55,2026-01-18,639,N,VIIRS,n,2.0NRT,295.17,1.8,D
122471,14.46184,99.88908,333.51,0.38,0.36,2026-01-18,641,N,VIIRS,l,2.0NRT,304.16,4.57,D
122472,14.5213,100.2795,339.25,0.38,0.36,2026-01-18,641,N,VIIRS,n,2.0NRT,302.68,3.68,D
122473,14.52461,100.27898,345.69,0.38,0.36,2026-01-18,641,N,VIIRS,n,2.0NRT,304.16,3.68,D
122474,14.53269,100.33231,330.29,0.38,0.36,2026-01-18,641,N,VIIRS,l,2.0NRT,304.2,1.53,D
122475,14.53517,100.25909,334.01,0.38,0.36,2026-01-18,641,N,VIIRS,n,2.0NRT,304.04,1.43,D
122476,14.59374,98.73765,333.65,0.4,0.37,2026-01-18,641,N,VIIRS,n,2.0NRT,304.37,2.49,D
122477,14.5963,100.70983,334.03,0.39,0.36,2026-01-18,641,N,VIIRS,n,2.0NRT,303.83,2.53,D
122478,14.69568,97.91042,344.36,0.42,0.37,2026-01-18,641,N,VIIRS,n,2.0NRT,306.4,4.89,D
122479,14.6991,97.90984,338.96,0.42,0.37,2026-01-18,641,N,VIIRS,n,2.0NRT,302.67,4.2,D
122480,14.86759,102.11092,349.38,0.42,0.38,2026-01-18,641,N,VIIRS,n,2.0NRT,304.82,5.97,D
122481,14.90393,100.80405,345.64,0.39,0.36,2026-01-18,641,N,VIIRS,n,2.0NRT,309.2,19.12,D
122482,14.9402,100.88726,339.71,0.39,0.36,2026-01-18,641,N,VIIRS,n,2.0NRT,305.83,3.05,D
122483,14.94354,100.88673,340.26,0.39,0.36,2026-01-18,641,N,VIIRS,n,2.0NRT,305.9,7.81,D
122484,14.9514,99.81842,347.66,0.38,0.36,2026-01-18,641,N,VIIRS,n,2.0NRT,308.54,19.1,D
122485,14.9842,100.77622,334.25,0.39,0.36,2026-01-18,641,N,VIIRS,l,2.0NRT,304.85,1.54,D
122486,14.99584,100.87805,335.48,0.39,0.36,2026-01-18,641,N,VIIRS,l,2.0NRT,305.87,2.27,D
122487,14.99918,100.87753,333.06,0.39,0.36,2026-01-18,641,N,VIIRS,l,2.0NRT,304.9,2.27,D
122488,15.02685,103.67738,336.32,0.49,0.4,2026-01-18,641,N,VIIRS,n,2.0NRT,305.69,3.98,D
122489,15.03883,100.39548,330.3,0.39,0.36,2026-01-18,641,N,VIIRS,n,2.0NRT,302.12,1.66,D
122490,15.04632,103.53206,343.45,0.48,0.4,2026-01-18,641,N,VIIRS,n,2.0NRT,304.42,7.88,D
122491,15.08568,103.88368,337.32,0.51,0.41,2026-01-18,641,N,VIIRS,n,2.0NRT,303.29,4.52,D
122492,15.09395,101.31245,336.03,0.4,0.37,2026-01-18,641,N,VIIRS,n,2.0NRT,306.85,3.06,D
122493,15.15884,104.47233,338.56,0.55,0.42,2026-01-18,641,N,VIIRS,n,2.0NRT,302.69,4.21,D
122494,15.15892,104.47015,337.68,0.55,0.42,2026-01-18,641,N,VIIRS,n,2.0NRT,303.66,4.35,D
122495,15.21758,100.86841,341.86,0.39,0.36,2026-01-18,641,N,VIIRS,n,2.0NRT,301.77,3.17,D
122496,15.32222,100.89291,330.33,0.39,0.36,2026-01-18,641,N,VIIRS,l,2.0NRT,305.17,3.2,D
122497,15.35471,100.22314,341.51,0.39,0.36,2026-01-18,641,N,VIIRS,n,2.0NRT,303.07,11.9,D
122498,15.35669,103.89767,340.09,0.51,0.41,2026-01-18,641,N,VIIRS,n,2.0NRT,305.49,8.36,D
122499,15.37774,100.39915,333.09,0.39,0.36,2026-01-18,641,N,VIIRS,l,2.0NRT,306.45,2.66,D
122500,15.39782,103.4631,335.08,0.49,0.4,2026-01-18,641,N,VIIRS,n,2.0NRT,303.49,9.39,D
122501,15.39795,100.78054,333.82,0.39,0.36,2026-01-18,641,N,VIIRS,l,2.0NRT,307.95,2.38,D
122502,15.40019,100.77989,335.4,0.39,0.36,2026-01-18,641,N,VIIRS,l,2.0NRT,309.85,3.59,D
122503,15.42224,101.72359,340.36,0.41,0.37,2026-01-18,641,N,VIIRS,n,2.0NRT,307.08,3.32,D
122504,15.42647,100.38403,331.16,0.39,0.36,2026-01-18,641,N,VIIRS,l,2.0NRT,302.59,0.82,D
122505,15.4415,102.63342,334.83,0.44,0.39,2026-01-18,641,N,VIIRS,n,2.0NRT,302.23,2.51,D
122506,15.46973,103.93707,335.45,0.51,0.41,2026-01-18,641,N,VIIRS,n,2.0NRT,302.98,3.16,D
122507,15.47457,104.45224,337.0,0.55,0.43,2026-01-18,641,N,VIIRS,n,2.0NRT,302.54,6.18,D
122508,15.47459,104.44972,333.38,0.55,0.43,2026-01-18,641,N,VIIRS,l,2.0NRT,303.53,3.65,D
122509,15.47717,103.0954,331.79,0.47,0.39,2026-01-18,641,N,VIIRS,l,2.0NRT,305.0,3.1,D
122510,15.47778,103.07316,335.22,0.47,0.39,2026-01-18,641,N,VIIRS,n,2.0NRT,302.61,4.68,D
122511,15.4808,103.09486,336.28,0.47,0.39,2026-01-18,641,N,VIIRS,n,2.0NRT,303.48,3.1,D
122512,15.50423,103.84943,335.77,0.51,0.41,2026-01-18,641,N,VIIRS,n,2.0NRT,303.78,3.49,D
122513,15.51297,103.82884,331.94,0.51,0.41,2026-01-18,641,N,VIIRS,l,2.0NRT,303.11,1.57,D
122514,15.51495,104.39443,343.07,0.55,0.42,2026-01-18,641,N,VIIRS,n,2.0NRT,303.95,10.42,D
122515,15.53087,103.73644,335.11,0.5,0.41,2026-01-18,641,N,VIIRS,n,2.0NRT,302.52,2.27,D
122516,15.59505,103.61005,339.98,0.5,0.41,2026-01-18,641,N,VIIRS,n,2.0NRT,300.41,7.52,D
122517,15.61282,108.15874,339.75,0.63,0.54,2026-01-18,641,N,VIIRS,n,2.0NRT,294.94,7.74,D
122518,15.61347,108.15518,343.41,0.63,0.54,2026-01-18,641,N,VIIRS,n,2.0NRT,295.9,11.12,D
122519,15.63533,104.46368,341.1,0.55,0.43,2026-01-18,641,N,VIIRS,n,2.0NRT,302.07,6.14,D
122520,15.64525,104.01948,336.51,0.52,0.42,2026-01-18,641,N,VIIRS,n,2.0NRT,303.34,3.59,D
122521,15.64715,104.02217,335.25,0.52,0.42,2026-01-18,641,N,VIIRS,n,2.0NRT,302.79,4.1,D
122522,15.65099,104.00375,346.54,0.52,0.42,2026-01-18,641,N,VIIRS,n,2.0NRT,304.2,6.78,D
122523,15.65345,102.81323,335.2,0.45,0.39,2026-01-18,641,N,VIIRS,n,2.0NRT,302.54,3.65,D
122524,15.65412,106.113,340.55,0.47,0.47,2026-01-18,641,N,VIIRS,n,2.0NRT,302.23,7.73,D
122525,15.66024,106.26939,340.77,0.48,0.48,2026-01-18,641,N,VIIRS,n,2.0NRT,304.98,2.97,D
122526,15.66308,102.75151,332.35,0.45,0.39,2026-01-18,641,N,VIIRS,n,2.0NRT,302.21,3.53,D
122527,15.66421,104.68431,335.54,0.57,0.43,2026-01-18,641,N,VIIRS,n,2.0NRT,304.76,3.89,D
122528,15.6692,100.49181,337.5,0.39,0.36,2026-01-18,641,N,VIIRS,n,2.0NRT,306.82,2.1,D
122529,15.68235,106.23045,351.04,0.47,0.48,2026-01-18,641,N,VIIRS,n,2.0NRT,301.64,11.94,D
122530,15.68519,108.03632,330.71,0.62,0.54,2026-01-18,641,N,VIIRS,n,2.0NRT,294.56,2.95,D
122531,15.68678,106.2299,331.24,0.47,0.48,2026-01-18,641,N,VIIRS,n,2.0NRT,300.5,4.42,D
122532,15.6905,99.78339,335.34,0.38,0.36,2026-01-18,641,N,VIIRS,n,2.0NRT,307.11,2.14,D
122533,15.69321,104.02763,332.14,0.52,0.42,2026-01-18,641,N,VIIRS,n,2.0NRT,300.84,3.18,D
122534,15.70763,108.09904,334.79,0.63,0.54,2026-01-18,641,N,VIIRS,n,2.0NRT,294.91,6.11,D
122535,15.70794,108.09937,334.57,0.63,0.54,2026-01-18,641,N,VIIRS,n,2.0NRT,294.61,4.3,D
122536,15.72082,104.74285,333.86,0.38,0.43,2026-01-18,641,N,VIIRS,n,2.0NRT,301.52,2.9,D
122537,15.74742,99.71198,344.94,0.38,0.36,2026-01-18,641,N,VIIRS,n,2.0NRT,302.98,3.65,D
122538,15.75523,102.13253,336.6,0.43,0.38,2026-01-18,641,N,VIIRS,n,2.0NRT,303.88,2.35,D
122539,15.78624,103.01823,330.08,0.47,0.39,2026-01-18,641,N,VIIRS,n,2.0NRT,300.44,1.69,D
122540,15.7966,100.55312,338.61,0.39,0.36,2026-01-18,641,N,VIIRS,n,2.0NRT,308.13,3.61,D
122541,15.80647,101.08347,332.66,0.4,0.37,2026-01-18,641,N,VIIRS,l,2.0NRT,302.79,4.82,D
122542,15.81423,104.01312,332.99,0.52,0.42,2026-01-18,641,N,VIIRS,n,2.0NRT,298.24,2.33,D
122543,15.88379,108.08758,336.35,0.63,0.54,2026-01-18,641,N,VIIRS,n,2.0NRT,295.79,5.65,D
122544,15.88852,95.5121,340.52,0.51,0.41,2026-01-18,641,N,VIIRS,n,2.0NRT,304.21,5.29,D
122545,15.91437,100.55585,337.26,0.39,0.36,2026-01-18,641,N,VIIRS,l,2.0NRT,309.42,3.02,D
122546,15.93008,105.24594,335.02,0.41,0.45,2026-01-18,641,N,VIIRS,n,2.0NRT,304.27,2.36,D
